M/Z,Intensity
34.502052,5.8688303
34.626012,5.8688303
34.750194,5.8823529
34.874599,5.8823529
34.999226,5.8823529
35.124075,5.8823529
35.249147,5.8688303
35.374441,5.8823529
35.499957,5.8823529
35.625695,5.8688303
35.751656,5.8688303
35.877839,5.8688303
36.004244,5.8688303
36.130872,5.8823529
36.257721,5.8688303
36.384794,5.841785
36.512088,5.8553076
36.639605,5.8553076
36.767344,5.8688303
36.895305,5.8823529
37.023489,5.8823529
37.151894,5.8823529
37.280523,5.8823529
37.409373,5.8823529
37.538446,5.8823529
37.667741,5.8823529
37.797258,5.8823529
37.926997,5.8823529
38.056959,5.8823529
38.187143,5.8823529
38.31755,5.8823529
38.448178,5.8823529
38.579029,5.8823529
38.710103,5.8823529
38.841398,5.8823529
38.972916,5.8688303
39.104656,5.8823529
39.236619,5.8823529
39.368803,5.8823529
39.50121,5.8823529
39.63384,5.8688303
39.766691,5.8688303
39.899765,5.8553076
40.033061,5.8553076
40.166579,5.8688303
40.30032,5.841785
40.434283,5.8688303
40.568468,5.8553076
40.702876,5.8688303
40.837506,5.8688303
40.972358,5.8688303
41.107432,5.8823529
41.242729,5.8823529
41.378248,5.8823529
41.513989,5.8823529
41.649953,5.8823529
41.786138,5.8823529
41.922546,5.8823529
42.059177,5.8823529
42.196029,5.8688303
42.333104,5.8688303
42.470402,5.8553076
42.607921,5.8553076
42.745663,5.841785
42.883627,5.8553076
43.021813,5.8688303
43.160222,5.8688303
43.298853,5.8688303
43.437706,5.8688303
43.576782,5.8688303
43.71608,5.8553076
43.8556,5.8823529
43.995342,5.8823529
44.135307,5.8823529
44.275494,5.8823529
44.415903,5.8823529
44.556534,5.8823529
44.697388,5.8823529
44.838464,5.8823529
44.979763,5.8823529
45.121283,5.8823529
45.263026,5.8823529
45.404992,5.8823529
45.547179,5.8823529
45.689589,5.8823529
45.832221,5.8823529
45.975075,5.8823529
46.118152,5.8823529
46.261451,5.8823529
46.404972,5.8823529
46.548716,5.8823529
46.692681,5.8823529
46.836869,5.8823529
46.98128,5.8823529
47.125912,5.8688303
47.270767,5.8823529
47.415845,5.8823529
47.561144,5.8688303
47.706666,5.8553076
47.85241,5.8823529
47.998376,5.8823529
48.144565,5.8823529
48.290976,5.8823529
48.437609,5.8823529
48.584465,5.8823529
48.731542,5.8823529
48.878842,5.8823529
49.026365,5.8688303
49.174109,5.8553076
49.322076,5.8688303
49.470265,5.8688303
49.618677,5.8823529
49.767311,5.8553076
49.916167,5.8553076
50.065245,5.8688303
50.214546,5.8688303
50.364069,5.8688303
50.513814,5.8688303
50.663781,5.8823529
50.813971,5.8823529
50.964383,5.8688303
51.115017,5.8823529
51.265874,5.8688303
51.416953,5.8823529
51.568254,5.8823529
51.719778,5.8823529
51.871523,5.8823529
52.023491,5.8823529
52.175682,5.8823529
52.328094,5.8688303
52.480729,5.8688303
52.633587,5.8688303
52.786666,5.8823529
52.939968,5.8823529
53.093492,5.8823529
53.247238,5.8823529
53.401207,5.8823529
53.555398,5.8823529
53.709811,5.8823529
53.864446,5.8823529
54.019304,5.8823529
54.174384,5.8823529
54.329686,5.8823529
54.485211,5.8823529
54.640958,5.8823529
54.796927,5.8823529
54.953119,5.8823529
55.109532,5.8823529
55.266168,5.8823529
55.423027,5.8688303
55.580107,5.8688303
55.73741,5.8688303
55.894935,5.8688303
56.052683,5.8688303
56.210652,5.8688303
56.368844,5.8688303
56.527259,5.8823529
56.685895,5.8823529
56.844754,5.8688303
57.003835,5.8823529
57.163139,5.8688303
57.322665,5.8688303
57.482413,5.8823529
57.642383,5.8823529
57.802576,5.8823529
57.96299,5.8823529
58.123628,5.8823529
58.284487,5.8823529
58.445569,5.8823529
58.606873,5.8823529
58.768399,5.8688303
58.930148,5.8823529
59.092119,5.8688303
59.254312,5.8688303
59.416727,5.8823529
59.579365,5.8823529
59.742225,5.8823529
59.905307,5.8823529
60.068612,5.8823529
60.232139,5.8823529
60.395888,5.8823529
60.559859,5.8823529
60.724053,5.8823529
60.888469,5.8823529
61.053107,5.8823529
61.217968,5.8823529
61.383051,5.8823529
61.548356,5.8823529
61.713883,5.8823529
61.879633,5.8823529
62.045605,5.8823529
62.211799,5.8823529
62.378216,5.8823529
62.544855,5.8688303
62.711716,5.8553076
62.878799,5.8823529
63.046105,5.8823529
63.213633,5.8823529
63.381383,5.8823529
63.549356,5.8823529
63.717551,5.8823529
63.885968,5.8823529
64.054607,5.8688303
64.223469,5.8823529
64.392553,5.8823529
64.561859,5.8823529
64.731388,5.8823529
64.901138,5.8823529
65.071112,5.8823529
65.241307,5.8823529
65.411725,5.8823529
65.582365,5.8823529
65.753227,5.8823529
65.924312,5.8823529
66.095618,5.8823529
66.267147,5.8823529
66.438899,5.8823529
66.610873,5.8823529
66.783069,5.8823529
66.955487,5.8823529
67.128127,5.8823529
67.30099,5.8823529
67.474075,5.8823529
67.647383,5.8823529
67.820912,5.8823529
67.994664,5.8823529
68.168639,5.8553076
68.342835,5.841785
68.517254,5.8553076
68.691895,5.8688303
68.866759,5.8823529
69.041844,5.8688303
69.217152,5.8688303
69.392682,5.8688303
69.568435,5.8688303
69.74441,5.8688303
69.920607,5.8823529
70.097026,5.8823529
70.273668,5.8823529
70.450532,5.8823529
70.627618,5.8688303
70.804927,5.8688303
70.982458,5.8688303
71.160211,5.8688303
71.338186,5.8688303
71.516384,5.8823529
71.694804,5.8823529
71.873446,5.8553076
72.05231,5.8553076
72.231397,5.8553076
72.410706,5.8553076
72.590238,5.8553076
72.769991,5.8688303
72.949967,5.8688303
73.130166,5.8823529
73.310586,5.8688303
73.491229,5.8823529
73.672094,5.8823529
73.853181,5.8823529
74.034491,5.8823529
74.216023,5.8823529
74.397777,5.8823529
74.579754,5.8823529
74.761952,5.8823529
74.944374,5.8823529
75.127017,5.8823529
75.309883,5.8823529
75.492971,5.8823529
75.676281,5.8823529
75.859813,5.8823529
76.043568,5.8688303
76.227545,5.8823529
76.411745,5.8823529
76.596166,5.8823529
76.78081,5.8823529
76.965676,5.8823529
77.150765,5.8823529
77.336076,5.8823529
77.521609,5.8823529
77.707364,5.8823529
77.893342,5.8823529
78.079542,5.8823529
78.265964,5.8688303
78.452608,5.8823529
78.639475,5.8823529
78.826564,5.8823529
79.013876,5.8823529
79.201409,5.8823529
79.389165,5.8823529
79.577143,5.8823529
79.765344,5.8823529
79.953767,5.8823529
80.142412,5.8823529
80.331279,5.8823542
80.520369,6.4773471
80.709681,5.990535
80.899215,5.8688307
81.088971,5.841785
81.27895,5.8688303
81.469151,5.8688303
81.659574,5.8553076
81.85022,5.8688303
82.041088,5.8823529
82.232178,5.8823529
82.423491,5.8823529
82.615025,5.8823529
82.806783,5.8823529
82.998762,5.8823529
83.190963,5.8823529
83.383387,5.8823538
83.576034,6.1663274
83.768902,5.9364444
83.961993,6.0311017
84.155306,5.9093987
84.348841,5.8688303
84.542599,5.8553076
84.736579,5.8553076
84.930781,5.8688303
85.125205,5.8823529
85.319852,5.8688303
85.514721,5.8688303
85.709813,5.8553076
85.905126,5.8688303
86.100662,5.8688303
86.29642,5.8688303
86.492401,5.8823529
86.688603,5.8823529
86.885028,5.8823529
87.081676,5.8823529
87.278545,5.8688303
87.475637,5.8553076
87.672952,5.8688303
87.870488,5.8688303
88.068247,5.8688303
88.266228,5.8823529
88.464431,5.8823529
88.662857,5.8823529
88.861505,5.8823529
89.060375,5.8823529
89.259467,5.8688303
89.458782,5.8688303
89.658319,5.8688303
89.858078,5.9229205
90.05806,5.8823529
90.258264,5.841785
90.45869,5.841785
90.659338,5.8553076
90.860209,5.8823529
91.061302,5.8823529
91.262617,5.8688303
91.464155,5.8688303
91.665915,5.8823529
91.867897,5.9499658
92.070102,5.8823534
92.272528,5.8823529
92.475177,5.8823529
92.678049,5.8823529
92.881142,5.8823529
93.084458,5.8823534
93.287996,6.0446235
93.491757,5.8688307
93.695739,5.8688303
93.899944,5.8958752
94.104372,5.8553076
94.309021,5.841785
94.513893,5.8688303
94.718987,5.8823529
94.924304,5.8823529
95.129842,5.8823529
95.335603,5.8823529
95.541587,5.8823529
95.747792,5.8553076
95.95422,5.8553076
96.16087,5.8823529
96.367743,5.8688303
96.574837,5.8823525
96.782154,5.841785
96.989694,5.841785
97.197455,5.841785
97.405439,5.8553076
97.613645,5.8688303
97.822074,5.8688303
98.030724,5.8688303
