M/Z,Intensity
49.618677,5.8823529
49.767311,5.8823529
49.916167,5.8823529
50.065245,5.8823529
50.214546,5.8823529
50.364069,5.8823529
50.513814,5.8823529
50.663781,5.8653026
50.813971,5.8141517
50.964383,5.8141517
51.115017,5.8823529
51.265874,5.8823529
51.416953,5.8823529
51.568254,5.8823529
51.719778,5.8823529
51.871523,5.8653026
52.023491,5.8653026
52.175682,5.8653026
52.328094,5.8653026
52.480729,5.8823529
52.633587,5.8823529
52.786666,5.8823529
52.939968,5.8823529
53.093492,5.8653026
53.247238,5.8653026
53.401207,5.8653026
53.555398,5.8823529
53.709811,5.8823529
53.864446,5.8653026
54.019304,5.8653026
54.174384,5.8823529
54.329686,5.8823529
54.485211,5.8653026
54.640958,5.8482523
54.796927,5.831202
54.953119,5.8823529
55.109532,5.8823529
55.266168,5.8823529
55.423027,5.8823529
55.580107,5.8823529
55.73741,5.8823529
55.894935,5.8653026
56.052683,5.8653026
56.210652,5.8653026
56.368844,5.8823529
56.527259,5.8823529
56.685895,5.8823529
56.844754,5.8823529
57.003835,5.8653026
57.163139,5.8653026
57.322665,5.8482523
57.482413,5.8482523
57.642383,5.8653026
57.802576,5.8653026
57.96299,5.8823529
58.123628,5.8823529
58.284487,5.8823529
58.445569,5.8823529
58.606873,5.8482523
58.768399,5.831202
58.930148,5.831202
59.092119,5.831202
59.254312,5.8823529
59.416727,5.8823529
59.579365,5.8653026
59.742225,5.8653026
59.905307,5.8823529
60.068612,5.8653026
60.232139,5.7971014
60.395888,5.7971014
60.559859,5.831202
60.724053,5.8823529
60.888469,5.8994032
61.053107,5.8823529
61.217968,5.8823529
61.383051,5.8823529
61.548356,5.8482523
61.713883,5.8482523
61.879633,5.8482523
62.045605,5.8653026
62.211799,5.8823529
62.378216,5.8823529
62.544855,5.8823529
62.711716,5.8653026
62.878799,5.8482523
63.046105,5.8653026
63.213633,5.8823529
63.381383,5.8823529
63.549356,5.8823529
63.717551,5.8653026
63.885968,5.8653026
64.054607,5.8653026
64.223469,5.8653026
64.392553,5.8653026
64.561859,5.8653026
64.731388,5.8823529
64.901138,5.8823529
65.071112,5.8653026
65.241307,5.8653026
65.411725,5.8653026
65.582365,5.8653026
65.753227,5.8823529
65.924312,5.8823529
66.095618,5.8823529
66.267147,5.8823529
66.438899,5.8823529
66.610873,5.8823529
66.783069,5.8823529
66.955487,5.8653026
67.128127,5.8482523
67.30099,5.8653026
67.474075,5.8653026
67.647383,5.8653026
67.820912,5.8482523
67.994664,5.8482523
68.168639,5.8653026
68.342835,5.8653026
68.517254,5.8823529
68.691895,5.8823529
68.866759,5.8823529
69.041844,5.8823529
69.217152,5.8823529
69.392682,5.8823529
69.568435,5.8823529
69.74441,5.8653026
69.920607,5.8653026
70.097026,5.8653026
70.273668,5.8653026
70.450532,5.8653026
70.627618,5.8823529
70.804927,5.8823529
70.982458,5.8823529
71.160211,5.8823529
71.338186,5.8823529
71.516384,5.8823529
71.694804,5.8823529
71.873446,5.8823529
72.05231,5.8823529
72.231397,5.831202
72.410706,5.831202
72.590238,5.831202
72.769991,5.8653026
72.949967,5.8653026
73.130166,5.8653026
73.310586,5.8823529
73.491229,5.8823529
73.672094,5.8823529
73.853181,5.8653026
74.034491,5.8823529
74.216023,5.8823529
74.397777,5.8653026
74.579754,5.8823529
74.761952,5.8823529
74.944374,5.8823529
75.127017,5.8823529
75.309883,5.8823529
75.492971,5.8823529
75.676281,5.8823529
75.859813,5.8823529
76.043568,5.8823529
76.227545,5.8653026
76.411745,5.8653026
76.596166,5.8653026
76.78081,5.8653026
76.965676,5.8653026
77.150765,5.8482523
77.336076,5.8482523
77.521609,5.8482523
77.707364,5.8823529
77.893342,5.8823529
78.079542,5.8823529
78.265964,5.8823529
78.452608,5.8653026
78.639475,5.8823529
78.826564,5.8653026
79.013876,5.8653026
79.201409,5.8653026
79.389165,5.8653026
79.577143,5.8312026
79.765344,6.0528554
79.953767,5.9676044
80.142412,5.8994032
80.331279,5.8823529
80.520369,5.8823529
80.709681,5.8823529
80.899215,5.8653026
81.088971,5.8653026
81.27895,5.8653037
81.469151,6.206307
81.659574,5.9505547
81.85022,5.8994032
82.041088,5.8653026
82.232178,5.8653026
82.423491,5.8653042
82.615025,6.5302617
82.806783,6.0358067
82.998762,5.8994032
83.190963,5.8653026
83.383387,5.8823529
83.576034,5.8823529
83.768902,5.8653026
83.961993,5.8823529
84.155306,5.8653026
84.348841,5.8653026
84.542599,5.8823529
84.736579,5.8823529
84.930781,5.8823529
85.125205,5.8823529
85.319852,5.8653026
85.514721,5.8823529
85.709813,5.8823529
85.905126,5.8823529
86.100662,5.8823529
86.29642,5.8823529
86.492401,5.8823529
86.688603,5.8823529
86.885028,5.8823529
87.081676,5.8823529
87.278545,5.8823529
87.475637,5.8823535
87.672952,6.1210561
87.870488,5.9676044
88.068247,5.8994032
88.266228,5.8823529
88.464431,5.8823529
88.662857,5.8823529
88.861505,5.8653037
89.060375,6.1551562
89.259467,5.967605
89.458782,5.8994032
89.658319,5.8823529
89.858078,5.8823529
90.05806,5.8823529
90.258264,5.8823529
90.45869,5.8653026
90.659338,5.8653026
90.860209,5.8482523
91.061302,5.8653026
91.262617,5.8653026
91.464155,5.8653026
91.665915,5.8823529
91.867897,5.8823529
92.070102,5.8823545
92.272528,6.2915575
92.475177,5.9846558
92.678049,5.9164535
92.881142,5.8482523
93.084458,5.8482523
93.287996,5.8823529
93.491757,5.8823529
93.695739,5.8823529
93.899944,5.8653026
94.104372,5.8653026
94.309021,5.8823529
94.513893,5.8823529
94.718987,5.9505541
94.924304,6.0017045
95.129842,5.8653032
95.335603,5.8482523
95.541587,5.8994027
95.747792,5.8653026
95.95422,5.8653026
96.16087,5.8653026
96.367743,5.8653026
96.574837,5.8653026
96.782154,5.8141517
96.989694,5.8141517
97.197455,5.831202
97.405439,5.831202
97.613645,5.831202
97.822074,5.7971014
98.030724,5.7971014
98.239597,5.8141517
98.448693,5.8141517
98.65801,5.831202
98.86755,5.8482523
99.077312,5.8653026
99.287297,5.8482523
99.497503,5.8482523
99.707932,5.831202
99.918584,5.8482523
100.12946,5.8653026
100.34055,5.8653026
100.55187,5.8482523
100.76341,5.8653026
100.97517,5.8823529
101.18716,5.8653026
101.39937,5.8823529
101.6118,5.8653026
101.82445,5.8823529
102.03732,5.8823529
102.25042,5.8823529
