M/Z,Intensity
57.003835,5.8862745
57.163139,5.8901961
57.322665,5.8901961
57.482413,5.8745098
57.642383,5.8705882
57.802576,5.8666667
57.96299,5.8705882
58.123628,5.8745098
58.284487,5.8745098
58.445569,5.8666667
58.606873,5.9372549
58.768399,5.8901961
58.930148,5.8784314
59.092119,5.8941176
59.254312,5.8823529
59.416727,5.8784314
59.579365,5.8666667
59.742225,5.8588235
59.905307,5.8666667
60.068612,5.8666667
60.232139,5.8784314
60.395888,5.8823529
60.559859,5.8784314
60.724053,5.8745098
60.888469,5.8823529
61.053107,5.8705882
61.217968,5.8666667
61.383051,5.8705882
61.548356,5.8823529
61.713883,5.8823529
61.879633,5.8862745
62.045605,5.8862745
62.211799,5.8745098
62.378216,5.9372549
62.544855,5.9411765
62.711716,5.8901961
62.878799,5.8745098
63.046105,5.8745098
63.213633,5.8784314
63.381383,5.8705882
63.549356,5.8745098
63.717551,5.8784314
63.885968,5.9294118
64.054607,5.8901961
64.223469,5.8705882
64.392553,5.8745098
64.561859,5.8745098
64.731388,5.8745098
64.901138,5.8784314
65.071112,5.8823529
65.241307,5.8823529
65.411725,5.8823529
65.582365,5.8823529
65.753227,5.8823529
65.924312,5.8784314
66.095618,5.8745098
66.267147,5.8745098
66.438899,5.8745098
66.610873,5.8941176
66.783069,5.8705882
66.955487,5.8666667
67.128127,5.8705882
67.30099,5.8705882
67.474075,5.8784314
67.647383,5.8823529
67.820912,5.8784314
67.994664,5.8745098
68.168639,5.8705882
68.342835,5.8666667
68.517254,5.8666667
68.691895,5.8588235
68.866759,5.8666667
69.041844,5.8705882
69.217152,5.8745098
69.392682,5.8705882
69.568435,5.8705882
69.74441,5.8745098
69.920607,5.8745098
70.097026,5.8745098
70.273668,5.8745098
70.450532,5.8745098
70.627618,5.8745098
70.804927,5.8901961
70.982458,5.8705882
71.160211,5.8705882
71.338186,5.8784314
71.516384,5.8705882
71.694804,5.8705882
71.873446,5.8745098
72.05231,5.8745098
72.231397,5.8823529
72.410706,5.8784314
72.590238,5.8823529
72.769991,5.8823529
72.949967,5.8784314
73.130166,5.8784314
73.310586,5.8823529
73.491229,5.8823529
73.672094,5.9098039
73.853181,5.8784314
74.034491,5.8745098
74.216023,5.8745098
74.397777,5.8705882
74.579754,5.8784314
74.761952,5.8784314
74.944374,5.8784314
75.127017,5.8784314
75.309883,5.8784314
75.492971,5.8823529
75.676281,5.8784319
75.859813,6.0313721
76.043568,5.9098039
76.227545,5.8823529
76.411745,5.8745098
76.596166,5.8705882
76.78081,5.8705882
76.965676,5.8941176
77.150765,5.8862745
77.336076,5.9490196
77.521609,5.9294118
77.707364,5.9137255
77.893342,5.8666667
78.079542,5.8588235
78.265964,5.8745098
78.452608,5.8666671
78.639475,6.0470583
78.826564,5.8901966
79.013876,5.8784314
79.201409,5.8823529
79.389165,5.9921564
79.577143,5.9019608
79.765344,5.8823529
79.953767,5.8705882
80.142412,5.8862745
80.331279,5.972549
80.520369,5.9647064
80.709681,6.1450971
80.899215,5.9098044
81.088971,5.8705882
81.27895,5.8823529
81.469151,5.9294118
81.659574,5.9058828
81.85022,6.0196074
82.041088,5.9019608
82.232178,5.8745098
82.423491,5.8901966
82.615025,6.0431368
82.806783,5.9137255
82.998762,5.8784319
83.190963,6.0235289
83.383387,5.8980397
83.576034,5.8901961
83.768902,5.968627
83.961993,5.9176471
84.155306,5.8745098
84.348841,5.8745098
84.542599,5.9176471
84.736579,5.9058824
84.930781,5.9490196
85.125205,5.9254907
85.319852,6.1294108
85.514721,5.9411774
85.709813,6.0235294
85.905126,6.1058819
86.100662,5.9333338
86.29642,5.9058824
86.492401,5.8627456
86.688603,5.9490191
86.885028,5.9254907
87.081676,5.9882348
87.278545,5.8705887
87.475637,5.8705882
87.672952,5.9019608
87.870488,5.8705887
88.068247,5.9333333
88.266228,6.0470583
88.464431,5.9333338
88.662857,5.9686275
88.861505,5.945098
89.060375,5.8980392
89.259467,5.8823529
89.458782,5.9215686
89.658319,6.0078427
89.858078,5.9921573
90.05806,6.0745093
90.258264,5.9450985
90.45869,5.9803922
90.659338,5.9529412
90.860209,5.886275
91.061302,5.8941176
91.262617,5.8941176
91.464155,5.9607838
91.665915,5.8705887
91.867897,5.8666671
92.070102,6.0313716
92.272528,5.9490201
92.475177,5.9803922
92.678049,5.9803917
92.881142,5.8941181
93.084458,5.941176
93.287996,5.8980397
93.491757,5.9450976
93.695739,5.8941176
93.899944,5.8784314
94.104372,5.9019613
94.309021,6.0352936
94.513893,5.9725495
94.718987,5.9764715
94.924304,6.1921549
95.129842,5.9098049
95.335603,5.9058824
95.541587,5.8980392
95.747792,5.8784314
95.95422,5.8784314
96.16087,5.8705882
96.367743,5.8784319
96.574837,6.0392152
96.782154,6.0784304
96.989694,5.9254907
97.197455,5.886275
97.405439,5.9333329
97.613645,5.8823529
97.822074,5.8745103
98.030724,5.9725485
98.239597,5.945098
98.448693,5.9019613
98.65801,5.9254897
98.86755,5.8784314
99.077312,5.8823529
99.287297,5.9098034
99.497503,5.8705887
99.707932,5.9450985
99.918584,6.1176461
100.12946,6.0274515
100.34055,6
100.55187,6.0156858
100.76341,5.9254907
100.97517,5.9333329
101.18716,5.8823529
101.39937,5.8627456
101.6118,5.9803912
101.82445,5.9137255
102.03732,5.886275
102.25042,5.9568627
102.46374,6.0196074
102.67728,5.9607843
102.89104,5.9490201
103.10503,6.0313716
103.31923,5.9215691
103.53366,5.8666671
103.74832,5.8941172
103.96319,5.8705882
104.17829,5.8745103
104.39361,5.941176
104.60915,5.9450976
104.82491,5.8823534
105.0409,5.8784314
105.25711,5.8666667
105.47354,5.8784319
105.69019,6.0196064
105.90707,5.8980397
106.12416,5.8705882
106.34148,5.8784319
106.55903,5.9529412
106.77679,6.0627437
106.99478,5.8941196
107.21299,6.0470588
107.43142,6.1568613
107.65007,5.9568642
107.86895,5.9921559
108.08805,5.8823534
108.30737,5.8549029
108.52691,5.9999986
108.74667,5.8705887
108.96666,5.8627456
109.18687,5.9529402
109.4073,5.8980392
109.62796,5.8588254
109.84883,6.1254878
110.06993,5.9882358
110.29125,5.9333338
110.5128,5.9843132
110.73456,5.9647059
110.95655,5.9058833
111.17876,5.9764696
111.40119,5.8901966
111.62385,5.8666671
111.84672,5.9529407
112.06982,5.9607838
112.29314,5.8980402
112.51669,6.0156853
112.74045,5.9686284
112.96444,6.0666652
113.18865,5.917648
113.41309,5.8862755
113.63774,5.9882339
113.86262,5.8980402
114.08772,5.9647059
114.31304,6.0196074
114.53858,5.9960784
114.76435,5.9725485
114.99034,5.9019622
115.21655,6.0470574
115.44298,5.9607843
115.66964,5.9058828
115.89652,5.9019608
116.12362,5.8705892
116.35094,5.9764696
116.57849,5.9098039
116.80625,5.8745098
117.03424,5.8666676
117.26246,5.9843128
117.49089,5.9294122
117.71955,5.9411765
117.94842,5.9803912
118.17753,5.9058833
118.40685,5.9450976
118.63639,5.9333329
118.86616,5.8705887
119.09615,5.8705882
119.32636,5.9019613
119.5568,5.9882343
119.78746,5.9098054
120.01833,6.0196064
120.24944,5.9058833
120.48076,5.9058824
120.71231,5.9294113
120.94407,5.8666671
121.17607,5.8862745
121.40828,5.8784319
121.64071,5.9647054
121.87337,5.9568623
122.10625,5.8901975
122.33935,6.0078427
122.57268,6.0392143
122.80622,5.9098049
123.03999,5.8784314
123.27398,5.8745112
123.5082,6.0509775
123.74263,5.89412
123.97729,6.050978
124.21217,5.9254926
124.44727,6.1137226
124.6826,5.9372568
124.91815,6.0039206
125.15392,5.9333348
125.38991,6.0392152
125.62612,6.109802
125.86256,5.9529417
126.09922,5.8588245
126.3361,5.8784314
126.5732,5.9137255
126.81053,5.9529407
127.04807,5.9098054
127.28584,6.050979
127.52384,6.0235304
127.76205,6.1019593
128.00049,6.0352936
128.23915,5.9215701
128.47803,5.9803926
128.71713,6.109801
128.95646,5.9254916
129.19601,5.9137255
129.43578,5.890197
